index	vritti
7.3.89	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.90	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.91	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.92	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.93	क्ङिति सार्वधातुके अङ्गकार्याणि, ईट्
7.3.94	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.95	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.96	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.97	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.98	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.99	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.100	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.101	क्ङिति सार्वधातुके अङ्गकार्याणि
7.3.102	सुप्-अङ्गकार्यम्
7.3.103	सुप्-अङ्गकार्यम्
7.3.104	सुप्-अङ्गकार्यम्
7.3.105	सुप्-अङ्गकार्यम्
7.3.106	सुप्-अङ्गकार्यम्
7.3.107	सुप्-अङ्गकार्यम्
7.3.108	सुप्-अङ्गकार्यम्
7.3.109	सुप्-अङ्गकार्यम्
7.3.110	सुप्-अङ्गकार्यम्
7.3.111	सुप्-अङ्गकार्यम्
7.3.112	सुप्-अङ्गकार्यम्
7.3.113	सुप्-अङ्गकार्यम्
7.3.114	सुप्-अङ्गकार्यम्
7.3.115	सुपि प्रत्ययादेशः
7.3.116	सुपि प्रत्ययादेशः
7.3.117	सुपि प्रत्ययादेशः
7.3.118	सुपि प्रत्ययादेशः
7.3.119	सुपि प्रत्ययादेशः
7.3.120	सुपि प्रत्ययादेशः
7.4.1	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.2	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.3	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.4	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.5	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.6	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.7	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.8	णिच्+चङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.9	लिटि, प्रकृति-प्रत्यय-कार्यम्
7.4.10	लिटि, प्रकृति-प्रत्यय-कार्यम्
7.4.11	लिटि, प्रकृति-प्रत्यय-कार्यम्
7.4.12	लिटि, प्रकृति-प्रत्यय-कार्यम्
7.4.13	के अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.14	के अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.15	के अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.16	अङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.17	अङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.18	अङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.19	अङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.20	अङ्-अङ्गकार्यम्, प्रकृति-प्रत्यय-कार्यम्
7.4.21	सार्वधातुके शीङो गुणः, प्रकृति-प्रत्यय-कार्यम्
7.4.22	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.23	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.24	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.25	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.26	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.27	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.28	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.29	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.30	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.31	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.32	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.33	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.34	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.35	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.36	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.37	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.38	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
7.4.39	यकारादिषु प्रत्ययेषु च्वौ अङ्गकार्याणि, प्रकृति-प्रत्यय-कार्यम्
